596	1.05979440	0.68221920	0.00096864	1.13430000	0.70828100	0.00000000
597	1.06179920	0.66947160	0.00092992	1.13330000	0.69605500	0.00000000
598	1.06280680	0.65667440	0.00088688	1.13120000	0.68362100	0.00000000
599	1.06290960	0.64384480	0.00084256	1.12810000	0.67104800	0.00000000
600	1.06220000	0.63100000	0.00080000	1.12399000	0.65834100	0.00000000
601	1.06073520	0.61815550	0.00076096	1.11890000	0.64554500	0.00000000
602	1.05844360	0.60531440	0.00072368	1.11290000	0.63271800	0.00000000
603	1.05522440	0.59247560	0.00068592	1.10590000	0.61981500	0.00000000
604	1.05097680	0.57963790	0.00064544	1.09800000	0.60688700	0.00000000
605	1.04560000	0.56680000	0.00060000	1.08910000	0.59387800	0.00000000
606	1.03903690	0.55396110	0.00054787	1.07920000	0.58078100	0.00000000
607	1.03136080	0.54113720	0.00049160	1.06840000	0.56765300	0.00000000
608	1.02266620	0.52835280	0.00043540	1.05670000	0.55449000	0.00000000
609	1.01304770	0.51563230	0.00038347	1.04400000	0.54122800	0.00000000
610	1.00260000	0.50300000	0.00034000	1.03048000	0.52796300	0.00000000
611	0.99136750	0.49046880	0.00030725	1.01600000	0.51463400	0.00000000
612	0.97933140	0.47803040	0.00028316	1.00080000	0.50136300	0.00000000
613	0.96649160	0.46567760	0.00026544	0.98479000	0.48812400	0.00000000
614	0.95284790	0.45340320	0.00025181	0.96808000	0.47493500	0.00000000
615	0.93840000	0.44120000	0.00024000	0.95074000	0.46183400	0.00000000
616	0.92319400	0.42908000	0.00022955	0.93280000	0.44882300	0.00000000
617	0.90724400	0.41703600	0.00022064	0.91434000	0.43591700	0.00000000
618	0.89050200	0.40503200	0.00021196	0.89539000	0.42315300	0.00000000
619	0.87292000	0.39303200	0.00020219	0.87603000	0.41052600	0.00000000
620	0.85444990	0.38100000	0.00019000	0.85629700	0.39805700	0.00000000
621	0.83508400	0.36891840	0.00017421	0.83635000	0.38583500	0.00000000
622	0.81494600	0.35682720	0.00015564	0.81629000	0.37395100	0.00000000
623	0.79418600	0.34477680	0.00013596	0.79605000	0.36231100	0.00000000
624	0.77295400	0.33281760	0.00011685	0.77561000	0.35086300	0.00000000
625	0.75140000	0.32100000	0.00010000	0.75493000	0.33955400	0.00000000
626	0.72958360	0.30933810	0.00008613	0.73399000	0.32830900	0.00000000
627	0.70758880	0.29785040	0.00007460	0.71278000	0.31711800	0.00000000
628	0.68560220	0.28659360	0.00006500	0.69129000	0.30593600	0.00000000
629	0.66381040	0.27562450	0.00005693	0.66952000	0.29473700	0.00000000
630	0.64240000	0.26500000	0.00005000	0.64746700	0.28349300	0.00000000
631	0.62151490	0.25476320	0.00004416	0.62511000	0.27222200	0.00000000
632	0.60111380	0.24488960	0.00003948	0.60252000	0.26099000	0.00000000
633	0.58110520	0.23533440	0.00003572	0.57989000	0.24987700	0.00000000
634	0.56139770	0.22605280	0.00003264	0.55737000	0.23894600	0.00000000
635	0.54190000	0.21700000	0.00003000	0.53511000	0.22825400	0.00000000
636	0.52259950	0.20816160	0.00002765	0.51324000	0.21785300	0.00000000
637	0.50354640	0.19954880	0.00002556	0.49186000	0.20778000	0.00000000
638	0.48474360	0.19115520	0.00002364	0.47108000	0.19807200	0.00000000
639	0.46619390	0.18297440	0.00002181	0.45096000	0.18874800	0.00000000
640	0.44790000	0.17500000	0.00002000	0.43156700	0.17982800	0.00000000
641	0.42986130	0.16722350	0.00001813	0.41287000	0.17128500	0.00000000
642	0.41209800	0.15964640	0.00001620	0.39475000	0.16305900	0.00000000
643	0.39464400	0.15227760	0.00001420	0.37721000	0.15515100	0.00000000
644	0.37753330	0.14512590	0.00001213	0.36019000	0.14753500	0.00000000
645	0.36080000	0.13820000	0.00001000	0.34369000	0.14021100	0.00000000
646	0.34445630	0.13150030	0.00000773	0.32769000	0.13317000	0.00000000
647	0.32851680	0.12502480	0.00000540	0.31217000	0.12640000	0.00000000
648	0.31301920	0.11877920	0.00000320	0.29711000	0.11989200	0.00000000
649	0.29800110	0.11276910	0.00000133	0.28250000	0.11364000	0.00000000
650	0.28350000	0.10700000	0.00000000	0.26832900	0.10763300	0.00000000
651	0.26954480	0.10147620	0.00000000	0.25459000	0.10187000	0.00000000
652	0.25611840	0.09618864	0.00000000	0.24130000	0.09634700	0.00000000
653	0.24318960	0.09112296	0.00000000	0.22848000	0.09106300	0.00000000
654	0.23072720	0.08626485	0.00000000	0.21614000	0.08601000	0.00000000
655	0.21870000	0.08160000	0.00000000	0.20430000	0.08118700	0.00000000
656	0.20709710	0.07712064	0.00000000	0.19295000	0.07658300	0.00000000
657	0.19592320	0.07282552	0.00000000	0.18211000	0.07219800	0.00000000
658	0.18517080	0.06871008	0.00000000	0.17177000	0.06802400	0.00000000
659	0.17483230	0.06476976	0.00000000	0.16192000	0.06405200	0.00000000
660	0.16490000	0.06100000	0.00000000	0.15256800	0.06028100	0.00000000
661	0.15536670	0.05739621	0.00000000	0.14367000	0.05669700	0.00000000
662	0.14623000	0.05395504	0.00000000	0.13520000	0.05329200	0.00000000
663	0.13749000	0.05067376	0.00000000	0.12713000	0.05005900	0.00000000
664	0.12914670	0.04754965	0.00000000	0.11948000	0.04699800	0.00000000
665	0.12120000	0.04458000	0.00000000	0.11221000	0.04409600	0.00000000
666	0.11363970	0.04175872	0.00000000	0.10531000	0.04134500	0.00000000
667	0.10646500	0.03908496	0.00000000	0.09878600	0.03875070	0.00000000
668	0.09969044	0.03656384	0.00000000	0.09261000	0.03629780	0.00000000
669	0.09333061	0.03420048	0.00000000	0.08677300	0.03398320	0.00000000
670	0.08740000	0.03200000	0.00000000	0.08126060	0.03180040	0.00000000
671	0.08190096	0.02996261	0.00000000	0.07604800	0.02973950	0.00000000
672	0.07680428	0.02807664	0.00000000	0.07111400	0.02779180	0.00000000
673	0.07207712	0.02632936	0.00000000	0.06645400	0.02595510	0.00000000
674	0.06768664	0.02470805	0.00000000	0.06206200	0.02422630	0.00000000
675	0.06360000	0.02320000	0.00000000	0.05793000	0.02260170	0.00000000
676	0.05980685	0.02180077	0.00000000	0.05405000	0.02107790	0.00000000
677	0.05628216	0.02050112	0.00000000	0.05041200	0.01965050	0.00000000
678	0.05297104	0.01928108	0.00000000	0.04700600	0.01831530	0.00000000
679	0.04981861	0.01812069	0.00000000	0.04382300	0.01706860	0.00000000
680	0.04677000	0.01700000	0.00000000	0.04085080	0.01590510	0.00000000
681	0.04378405	0.01590379	0.00000000	0.03807200	0.01481830	0.00000000
682	0.04087536	0.01483718	0.00000000	0.03546800	0.01380080	0.00000000
683	0.03807264	0.01381068	0.00000000	0.03303100	0.01284950	0.00000000
684	0.03540461	0.01283478	0.00000000	0.03075300	0.01196070	0.00000000
685	0.03290000	0.01192000	0.00000000	0.02862300	0.01113030	0.00000000
686	0.03056419	0.01106831	0.00000000	0.02663500	0.01035550	0.00000000
687	0.02838056	0.01027339	0.00000000	0.02478100	0.00963320	0.00000000
688	0.02634484	0.00953331	0.00000000	0.02305200	0.00895990	0.00000000
689	0.02445275	0.00884616	0.00000000	0.02144100	0.00833240	0.00000000
690	0.02270000	0.00821000	0.00000000	0.01994130	0.00774880	0.00000000
691	0.02108429	0.00762378	0.00000000	0.01854400	0.00720460	0.00000000
692	0.01959988	0.00708542	0.00000000	0.01724100	0.00669750	0.00000000
693	0.01823732	0.00659148	0.00000000	0.01602700	0.00622510	0.00000000
694	0.01698717	0.00613849	0.00000000	0.01489600	0.00578500	0.00000000
695	0.01584000	0.00572300	0.00000000	0.01384200	0.00537510	0.00000000
696	0.01479064	0.00534306	0.00000000	0.01286200	0.00499410	0.00000000
697	0.01383132	0.00499580	0.00000000	0.01194900	0.00463920	0.00000000
698	0.01294868	0.00467640	0.00000000	0.01110000	0.00430930	0.00000000
699	0.01212920	0.00438008	0.00000000	0.01031100	0.00400280	0.00000000
700	0.01135916	0.00410200	0.00000000	0.00957688	0.00371774	0.00000000
701	0.01062935	0.00383845	0.00000000	0.00889400	0.00345262	0.00000000
702	0.00993885	0.00358910	0.00000000	0.00825810	0.00320583	0.00000000
703	0.00928842	0.00335422	0.00000000	0.00766640	0.00297623	0.00000000
704	0.00867885	0.00313409	0.00000000	0.00711630	0.00276281	0.00000000
705	0.00811092	0.00292900	0.00000000	0.00660520	0.00256456	0.00000000
706	0.00758239	0.00273814	0.00000000	0.00613060	0.00238048	0.00000000
707	0.00708875	0.00255988	0.00000000	0.00569030	0.00220971	0.00000000
708	0.00662731	0.00239324	0.00000000	0.00528190	0.00205132	0.00000000
709	0.00619541	0.00223728	0.00000000	0.00490330	0.00190449	0.00000000
710	0.00579035	0.00209100	0.00000000	0.00455263	0.00176847	0.00000000
711	0.00540983	0.00195359	0.00000000	0.00422750	0.00164236	0.00000000
712	0.00505258	0.00182458	0.00000000	0.00392580	0.00152535	0.00000000
713	0.00471751	0.00170358	0.00000000	0.00364570	0.00141672	0.00000000
714	0.00440351	0.00159019	0.00000000	0.00338590	0.00131595	0.00000000
715	0.00410946	0.00148400	0.00000000	0.00314470	0.00122239	0.00000000
716	0.00383391	0.00138450	0.00000000	0.00292080	0.00113555	0.00000000
717	0.00357575	0.00129127	0.00000000	0.00271300	0.00105494	0.00000000
718	0.00333434	0.00120409	0.00000000	0.00252020	0.00098014	0.00000000
719	0.00310908	0.00112274	0.00000000	0.00234110	0.00091066	0.00000000
720	0.00289933	0.00104700	0.00000000	0.00217496	0.00084619	0.00000000
721	0.00270435	0.00097659	0.00000000	0.00202060	0.00078629	0.00000000
722	0.00252302	0.00091111	0.00000000	0.00187730	0.00073068	0.00000000
723	0.00235417	0.00085013	0.00000000	0.00174410	0.00067899	0.00000000
724	0.00219662	0.00079324	0.00000000	0.00162050	0.00063101	0.00000000
725	0.00204919	0.00074000	0.00000000	0.00150570	0.00058644	0.00000000
726	0.00191096	0.00069008	0.00000000	0.00139920	0.00054511	0.00000000
727	0.00178144	0.00064331	0.00000000	0.00130040	0.00050672	0.00000000
